,puuid,championId,championLevel,championPoints
7803,,20,2,2723
7804,,1,2,2397
7805,,711,2,2290
7806,,120,2,2290
7807,,98,2,2273
7808,,56,2,2149
7809,,201,2,2044
7810,,35,2,1896
7811,,77,2,1807
7812,,48,1,1763
7813,,103,1,1752
7814,,34,1,1689
7815,,200,1,1672
7816,,43,1,1495
7817,,74,1,1450
7818,,57,1,1422
7819,,268,1,1340
7820,,96,1,1308
7821,,33,1,1273
7822,,203,1,1240
7823,,133,1,1190
7824,,117,1,1167
7825,,27,1,1042
7826,,19,1,1036
7827,,32,1,984
7828,,30,1,929
7829,,44,1,918
7830,,90,1,892
7831,,40,1,881
7832,,17,1,778
7833,,18,1,774
7834,,163,1,744
7835,,37,1,666
7836,,10,1,606
7837,,25,1,574
7838,,5,1,548
7839,,136,1,443
7840,,134,1,394
7841,,101,1,244
7842,,427,1,217
7843,,350,1,197
7844,,72,1,162
7845,,115,1,146
7846,,147,1,124
7847,,105,1,124
7848,,83,1,112
7849,,9,1,110
7850,,888,1,100
7851,,895,1,93
7852,,81,5,128230
7853,,145,5,70861
7854,,236,5,64944
7855,,202,5,55987
7856,,523,5,35738
7857,,498,5,35269
7858,,21,5,24982
7859,,222,5,23767
7860,,51,5,23198
7861,,85,4,20072
7862,,163,4,18783
7863,,111,4,15849
7864,,234,4,14811
7865,,555,4,13178
7866,,53,3,10864
7867,,517,3,9569
7868,,14,3,9068
7869,,150,3,8717
7870,,5,2,5866
7871,,91,2,5775
7872,,350,2,5573
7873,,221,2,5378
7874,,43,2,5343
7875,,115,2,4880
7876,,360,2,3908
7877,,18,2,3659
7878,,22,2,3512
7879,,84,2,3410
7880,,134,2,3242
7881,,245,2,3199
7882,,142,2,3049
7883,,4,2,2826
7884,,30,2,2561
7885,,110,2,2458
7886,,13,2,2372
7887,,104,2,2115
7888,,101,2,2047
7889,,54,2,2032
7890,,112,2,2013
7891,,25,2,1959
7892,,79,1,1755
7893,,518,1,1750
7894,,114,1,1638
7895,,64,1,1546
7896,,103,1,1528
7897,,235,1,1451
7898,,32,1,1426
7899,,161,1,1331
7900,,7,1,1329
7901,,777,1,1311
7902,,238,1,1296
7903,,39,1,1248
7904,,266,1,1174
7905,,126,1,1146
7906,,11,1,1089
7907,,164,1,1044
7908,,80,1,978
7909,,96,1,964
7910,,56,1,954
7911,,20,1,954
7912,,62,1,951
7913,,497,1,938
7914,,89,1,935
7915,,23,1,888
7916,,26,1,870
7917,,8,1,857
7918,,36,1,783
7919,,147,1,745
7920,,3,1,745
7921,,27,1,741
7922,,37,1,738
7923,,141,1,725
7924,,76,1,684
7925,,876,1,670
7926,,33,1,653
7927,,68,1,622
7928,,10,1,607
7929,,240,1,602
7930,,432,1,575
7931,,45,1,572
7932,,246,1,558
7933,,29,1,550
7934,,203,1,539
7935,,28,1,535
7936,,55,1,464
7937,,40,1,435
7938,,35,1,433
7939,,223,1,431
7940,,57,1,265
7941,,86,1,232
7942,,15,1,148
7943,,67,1,124
7944,,58,1,116
7945,,42,1,103
7946,,201,1,102
7947,,412,1,96
7948,,59,1,94
7949,,17,1,90
7950,,427,1,83
7951,,78,1,81
7952,,516,1,79
7953,,41,1,73
7954,,523,5,127700
7955,,145,5,85050
7956,,67,5,73495
7957,,119,5,61445
7958,,202,5,61080
7959,,81,5,49393
7960,,221,5,48730
7961,,222,5,42518
7962,,51,5,40523
7963,,360,5,37455
7964,,555,5,22517
7965,,429,5,21947
7966,,157,4,20486
7967,,1,4,18592
7968,,895,4,17231
7969,,29,4,14328
7970,,21,4,12623
7971,,89,3,12242
7972,,126,3,11617
7973,,15,3,10328
7974,,236,3,9689
7975,,150,3,8261
7976,,39,3,8118
7977,,147,3,7655
7978,,22,3,7456
7979,,110,3,7139
7980,,79,3,6767
7981,,77,3,6581
7982,,45,2,5688
7983,,92,2,5357
7984,,12,2,3794
7985,,13,2,3240
7986,,106,2,2929
7987,,432,2,2800
7988,,23,2,2686
7989,,54,2,2156
7990,,163,2,2126
7991,,31,2,2104
7992,,43,1,1690
7993,,136,1,1657
7994,,412,1,1598
7995,,7,1,1576
7996,,897,1,1394
7997,,498,1,1316
7998,,44,1,1175
7999,,245,1,1098
8000,,111,1,1097
8001,,4,1,1035
8002,,203,1,997
8003,,238,1,954
8004,,120,1,951
8005,,11,1,890
8006,,53,1,868
8007,,127,1,842
8008,,59,1,751
8009,,64,1,740
8010,,266,1,721
8011,,25,1,720
8012,,6,1,659
8013,,201,1,645
8014,,96,1,614
8015,,235,1,604
8016,,104,1,540
8017,,103,1,510
8018,,112,1,360
8019,,55,1,216
8020,,122,1,161
8021,,17,1,151
8022,,63,1,142
8023,,80,1,110
8024,,887,1,101
8025,,40,1,96
8026,,99,1,71
8027,,20,7,1849314
8028,,48,7,173649
8029,,76,5,91838
8030,,64,5,88678
8031,,104,5,67141
8032,,875,6,62645
8033,,79,5,31011
8034,,120,5,29710
8035,,154,4,21379
8036,,106,4,18988
8037,,59,4,15104
8038,,81,4,14488
8039,,78,3,12546
8040,,3,3,10066
8041,,53,3,8038
8042,,51,3,7678
8043,,131,3,7614
8044,,876,3,6255
8045,,117,2,5250
8046,,105,2,4235
8047,,4,2,3998
8048,,145,2,3520
8049,,222,2,3417
8050,,77,2,3325
8051,,245,2,3108
8052,,44,2,3085
8053,,126,2,2955
8054,,122,2,2840
8055,,45,2,2738
8056,,350,2,2575
8057,,238,2,2492
8058,,412,2,2308
8059,,43,2,2274
8060,,517,2,1961
8061,,7,2,1872
8062,,25,2,1805
8063,,101,1,1763
8064,,22,1,1747
8065,,254,1,1678
8066,,161,1,1656
8067,,39,1,1593
8068,,157,1,1501
8069,,15,1,1484
8070,,89,1,1403
8071,,82,1,1395
8072,,41,1,1383
8073,,141,1,1333
8074,,10,1,1328
8075,,897,1,1270
8076,,57,1,1251
8077,,555,1,1225
8078,,91,1,1225
8079,,84,1,1112
8080,,498,1,1024
8081,,121,1,1018
8082,,360,1,988
8083,,11,1,959
8084,,103,1,951
8085,,202,1,916
8086,,111,1,915
8087,,67,1,881
8088,,420,1,845
8089,,30,1,751
8090,,86,1,734
8091,,99,1,727
8092,,18,1,723
8093,,887,1,695
8094,,134,1,667
8095,,85,1,624
8096,,33,1,558
8097,,12,1,494
8098,,63,1,478
8099,,115,1,476
8100,,60,1,450
8101,,32,1,359
8102,,13,1,328
8103,,266,1,307
8104,,9,1,282
8105,,246,1,280
8106,,236,1,258
8107,,110,1,218
8108,,427,1,157
8109,,68,1,149
8110,,29,1,144
8111,,114,1,142
8112,,35,1,127
8113,,54,1,124
8114,,31,1,115
8115,,27,1,115
8116,,119,1,113
8117,,200,1,109
8118,,80,1,97
8119,,711,1,93
8120,,429,1,86
8121,,111,5,100088
8122,,43,5,66044
8123,,526,5,50945
8124,,267,5,47043
8125,,350,5,46449
8126,,99,5,45175
8127,,12,5,34273
8128,,497,5,27603
8129,,117,5,24870
8130,,888,5,24251
8131,,555,4,16122
8132,,412,4,15667
8133,,89,4,15023
8134,,201,4,14352
8135,,16,3,11426
8136,,63,3,10753
8137,,147,3,10652
8138,,32,3,9572
8139,,22,3,8921
8140,,79,3,8494
8141,,875,3,7328
8142,,145,3,7152
8143,,53,2,5809
8144,,81,2,5554
8145,,74,2,5426
8146,,902,2,5349
8147,,432,2,5157
8148,,78,2,3965
8149,,115,2,3461
8150,,518,2,3216
8151,,15,2,3200
8152,,18,2,3066
8153,,21,2,2903
8154,,223,2,2893
8155,,44,2,2840
8156,,142,2,2164
8157,,236,2,2099
8158,,498,2,2097
8159,,222,2,2051
8160,,80,2,1926
8161,,13,1,1488
8162,,516,1,1485
8163,,84,1,1403
8164,,25,1,1308
8165,,202,1,1292
8166,,523,1,1229
8167,,114,1,1147
8168,,104,1,1081
8169,,134,1,1052
8170,,40,1,982
8171,,27,1,980
8172,,98,1,959
8173,,163,1,900
8174,,245,1,839
8175,,58,1,830
8176,,235,1,805
8177,,82,1,793
8178,,103,1,775
8179,,62,1,738
8180,,67,1,707
8181,,59,1,689
8182,,254,1,671
8183,,29,1,657
8184,,55,1,634
8185,,76,1,618
8186,,54,1,613
8187,,39,1,596
8188,,64,1,580
8189,,7,1,579
8190,,45,1,478
8191,,238,1,275
8192,,4,1,244
8193,,3,1,234
8194,,157,1,228
8195,,105,1,228
8196,,266,1,195
8197,,711,1,184
8198,,60,1,176
8199,,102,1,142
8200,,112,1,139
8201,,28,1,139
8202,,887,1,132
8203,,110,1,121
8204,,429,1,111
8205,,8,1,105
8206,,92,1,78
8207,,24,1,75
8208,,103,5,110613
8209,,7,5,86221
8210,,84,5,83843
8211,,1,5,77127
8212,,142,5,71503
8213,,360,5,69337
8214,,221,5,61990
8215,,711,5,58003
8216,,39,5,53222
8217,,518,5,49285
8218,,166,5,39313
8219,,51,5,39209
8220,,112,5,34018
8221,,268,5,31694
8222,,246,5,30399
8223,,134,5,25700
8224,,887,5,23329
8225,,45,5,21985
8226,,18,5,21927
8227,,126,4,19731
8228,,13,4,16045
8229,,61,4,15413
8230,,498,4,14013
8231,,897,4,13039
8232,,99,4,12811
8233,,202,4,12775
8234,,777,4,12702
8235,,147,4,12697
8236,,517,3,12493
8237,,888,3,9097
8238,,234,3,7383
8239,,497,3,6662
8240,,902,2,5283
8241,,104,2,5052
8242,,350,2,3826
8243,,145,2,3521
8244,,38,2,3430
8245,,136,2,3266
8246,,92,2,3202
8247,,105,2,3198
8248,,161,2,3196
8249,,82,2,2796
8250,,101,2,2678
8251,,236,2,2640
8252,,523,2,2629
8253,,67,2,2417
8254,,555,2,2121
8255,,222,2,1979
8256,,43,2,1958
8257,,203,2,1932
8258,,526,2,1928
8259,,127,2,1927
8260,,22,2,1813
8261,,114,1,1703
8262,,80,1,1614
8263,,876,1,1604
8264,,163,1,1490
8265,,50,1,1163
8266,,85,1,1123
8267,,32,1,1090
8268,,21,1,1088
8269,,42,1,1080
8270,,15,1,921
8271,,96,1,891
8272,,64,1,876
8273,,245,1,874
8274,,27,1,861
8275,,412,1,852
8276,,157,1,841
8277,,23,1,838
8278,,150,1,793
8279,,121,1,767
8280,,141,1,737
8281,,24,1,720
8282,,89,1,692
8283,,9,1,690
8284,,10,1,678
8285,,59,1,675
8286,,238,1,669
8287,,62,1,653
8288,,254,1,650
8289,,48,1,646
8290,,29,1,638
8291,,3,1,627
8292,,110,1,615
8293,,81,1,553
8294,,40,1,499
8295,,950,1,437
8296,,119,1,421
8297,,34,1,343
8298,,120,1,307
8299,,25,1,209
8300,,235,1,138
8301,,86,1,102
8302,,111,1,98
8303,,57,1,95
8304,,4,1,90
8305,,36,1,86
8306,,523,5,87580
8307,,145,5,82306
8308,,360,5,57629
8309,,498,5,55651
8310,,221,5,54834
8311,,497,5,35164
8312,,236,5,26561
8313,,429,5,26239
8314,,51,4,20760
8315,,222,4,16043
8316,,203,4,15767
8317,,235,4,15213
8318,,110,4,12947
8319,,119,2,3937
8320,,91,2,2384
8321,,80,2,1940
8322,,115,1,1251
8323,,81,1,1048
8324,,131,1,803
8325,,111,1,559
8326,,163,1,380
8327,,134,1,375
8328,,21,1,372
8329,,104,1,357
8330,,22,1,261
8331,,18,1,235
8332,,895,1,198
8333,,15,1,122
8334,,32,1,102
8335,,126,5,784315
8336,,164,5,534585
8337,,58,5,480953
8338,,875,5,396256
8339,,240,5,345900
8340,,85,5,270544
8341,,14,6,247634
8342,,266,5,216179
8343,,517,5,201387
8344,,150,5,193256
8345,,98,5,169463
8346,,79,6,162718
8347,,80,5,147214
8348,,412,5,133035
8349,,897,5,110577
8350,,223,5,98303
8351,,236,5,97682
8352,,54,5,76677
8353,,887,5,76010
8354,,36,5,57086
8355,,53,5,55791
8356,,81,5,52753
8357,,516,5,43615
8358,,106,5,32927
8359,,39,5,32044
8360,,234,5,29876
8361,,59,5,23835
8362,,113,5,23731
8363,,24,4,19560
8364,,84,4,19520
8365,,82,4,15782
8366,,68,4,15098
8367,,67,4,14714
8368,,10,4,14446
8369,,78,4,13714
8370,,111,4,12908
8371,,57,4,12613
8372,,104,3,11697
8373,,56,3,11023
8374,,23,3,9630
8375,,62,3,9593
8376,,3,3,7779
8377,,77,3,7543
8378,,101,3,7240
8379,,64,2,3946
8380,,154,2,3808
8381,,134,2,3247
8382,,45,2,3213
8383,,17,2,3154
8384,,30,2,2324
8385,,25,2,2316
8386,,89,2,2257
8387,,99,2,2246
8388,,43,2,2108
8389,,157,2,1976
8390,,876,2,1895
8391,,22,2,1876
8392,,75,1,1792
8393,,35,1,1707
8394,,40,1,1637
8395,,20,1,1518
8396,,55,1,1438
8397,,122,1,1329
8398,,12,1,1162
8399,,21,1,1113
8400,,127,1,1052
8401,,222,1,1005
8402,,5,1,989
8403,,777,1,967
8404,,92,1,907
8405,,32,1,876
8406,,350,1,875
8407,,63,1,774
8408,,711,1,759
8409,,202,1,740
8410,,163,1,735
8411,,238,1,719
8412,,74,1,682
8413,,26,1,676
8414,,13,1,674
8415,,8,1,666
8416,,268,1,626
8417,,427,1,612
8418,,86,1,595
8419,,16,1,590
8420,,50,1,585
8421,,429,1,562
8422,,90,1,545
8423,,203,1,541
8424,,142,1,409
8425,,115,1,330
8426,,76,1,292
8427,,112,1,286
8428,,114,1,258
8429,,61,1,188
8430,,103,1,183
8431,,161,1,152
8432,,48,1,145
8433,,1,1,144
8434,,41,1,132
8435,,96,1,120
8436,,7,1,119
8437,,107,1,117
8438,,29,1,115
8439,,9,1,112
8440,,360,1,111
8441,,105,1,108
8442,,4,1,108
8443,,38,1,95
8444,,11,1,92
8445,,42,1,91
8446,,2,1,90
8447,,145,1,65
8448,,154,7,286868
8449,,113,3,6442
8450,,78,2,1930
8451,,53,2,1843
8452,,245,1,1515
8453,,131,1,901
8454,,41,1,830
8455,,59,1,828
8456,,32,1,768
8457,,106,1,675
8458,,7,1,671
8459,,103,1,137
8460,,111,1,107
8461,,238,1,96
8462,,39,7,321244
8463,,145,7,256172
8464,,81,7,217893
8465,,523,7,162281
8466,,157,7,145306
8467,,517,7,132019
8468,,236,7,127847
8469,,164,7,119849
8470,,498,7,116419
8471,,64,7,112440
8472,,266,7,109316
8473,,360,7,108140
8474,,114,7,104555
8475,,84,7,98058
8476,,202,7,96787
8477,,777,7,93774
8478,,110,7,93139
8479,,126,7,89219
8480,,119,7,87939
8481,,41,7,87286
8482,,221,7,85343
8483,,222,7,78701
8484,,429,7,75847
8485,,142,7,73114
8486,,67,7,70160
8487,,58,7,65654
8488,,51,7,65430
8489,,13,7,61029
8490,,24,7,58687
8491,,38,6,53607
8492,,104,7,49537
8493,,238,7,48966
8494,,875,7,48321
8495,,8,6,47856
8496,,134,7,46706
8497,,79,7,45868
8498,,62,6,41030
8499,,235,5,39920
8500,,55,5,39776
8501,,76,7,39122
8502,,122,6,38334
8503,,107,6,38331
8504,,112,6,38111
8505,,163,6,37980
8506,,555,7,37325
8507,,69,6,36676
8508,,121,5,35754
8509,,141,5,33973
8510,,246,7,33312
8511,,887,5,33300
8512,,516,7,33219
8513,,245,6,32532
8514,,22,6,32465
8515,,15,7,32236
8516,,7,5,31998
8517,,53,6,31743
8518,,18,6,31393
8519,,234,5,31360
8520,,96,6,31333
8521,,91,5,30907
8522,,21,7,30176
8523,,101,5,28774
8524,,150,6,28673
8525,,28,5,25808
8526,,29,5,23993
8527,,92,5,23809
8528,,14,5,23216
8529,,30,5,22953
8530,,60,5,22480
8531,,12,5,22163
8532,,5,5,22110
8533,,31,5,21888
8534,,85,5,21659
8535,,3,4,21544
8536,,80,4,21514
8537,,17,4,20523
8538,,497,4,20388
8539,,82,4,19767
8540,,11,4,19739
8541,,68,4,19728
8542,,268,4,19182
8543,,23,4,17993
8544,,2,4,17808
8545,,42,4,17637
8546,,105,4,17178
8547,,131,4,17162
8548,,4,4,17115
8549,,412,4,17014
8550,,201,4,16370
8551,,154,4,16044
8552,,43,4,16026
8553,,120,4,15923
8554,,117,4,15849
8555,,113,4,15411
8556,,421,4,14943
8557,,106,4,14898
8558,,133,4,14748
8559,,78,4,14300
8560,,111,4,14166
8561,,86,4,13964
8562,,61,4,13363
8563,,40,4,13341
8564,,45,4,13255
8565,,203,4,13225
8566,,102,3,12328
8567,,36,3,12274
8568,,10,3,12193
8569,,54,3,11167
8570,,89,3,10702
8571,,897,3,10679
8572,,876,3,10564
8573,,240,3,10302
8574,,59,3,9927
8575,,98,3,9846
8576,,56,3,9746
8577,,115,3,9712
8578,,16,3,9684
8579,,711,3,9445
8580,,432,3,8854
8581,,895,3,8426
8582,,420,3,7672
8583,,6,3,7645
8584,,33,3,7578
8585,,44,3,7562
8586,,63,3,7385
8587,,57,3,7385
8588,,161,3,7265
8589,,27,3,7237
8590,,103,3,6637
8591,,37,3,6338
8592,,50,2,5801
8593,,26,2,5779
8594,,74,2,5610
8595,,19,2,5455
8596,,83,2,5424
8597,,99,2,5338
8598,,267,2,4742
8599,,223,2,4717
8600,,75,2,4538
8601,,127,2,4071
8602,,34,2,3852
8603,,136,2,3835
8604,,254,2,3298
8605,,350,2,3256
8606,,72,2,3115
8607,,1,2,2671
8608,,48,2,2623
8609,,526,2,2503
8610,,200,2,2503
8611,,518,2,2463
8612,,166,2,2392
8613,,25,2,2273
8614,,20,2,2165
8615,,147,2,2115
8616,,77,2,1873
8617,,90,1,1766
8618,,32,1,1639
8619,,902,1,1314
8620,,35,1,1307
8621,,427,1,1288
8622,,9,1,654
8623,,888,1,334
8624,,143,1,235
8625,,497,5,150147
8626,,526,5,68573
8627,,111,5,68234
8628,,222,5,40167
8629,,53,5,39331
8630,,902,5,36452
8631,,350,5,33491
8632,,555,5,29665
8633,,201,5,28035
8634,,498,5,27614
8635,,117,5,22721
8636,,43,5,22558
8637,,412,5,22243
8638,,81,4,21541
8639,,145,4,19505
8640,,221,4,15948
8641,,12,4,12662
8642,,89,3,9026
8643,,523,3,8672
8644,,235,3,8025
8645,,22,3,7373
8646,,360,3,7362
8647,,267,3,6547
8648,,517,2,4988
8649,,79,2,4797
8650,,18,2,3979
8651,,888,2,3677
8652,,110,2,2782
8653,,67,2,2723
8654,,51,2,1914
8655,,238,1,1396
8656,,76,1,1350
8657,,103,1,1012
8658,,24,1,971
8659,,99,1,949
8660,,30,1,937
8661,,104,1,932
8662,,157,1,864
8663,,3,1,858
8664,,245,1,839
8665,,1,1,811
8666,,234,1,781
8667,,236,1,777
8668,,74,1,777
8669,,777,1,736
8670,,4,1,723
8671,,92,1,686
8672,,887,1,510
8673,,203,1,313
8674,,7,1,252
8675,,126,1,212
8676,,122,1,209
8677,,223,1,176
8678,,266,1,168
8679,,40,1,155
8680,,32,1,147
8681,,10,1,146
8682,,121,1,129
8683,,84,1,120
8684,,55,1,101
8685,,78,1,97
8686,,33,1,94
8687,,69,1,93
8688,,61,7,256169
8689,,39,4,12600
8690,,34,3,9944
8691,,7,3,9741
8692,,112,3,7078
8693,,59,3,6226
8694,,64,2,5806
8695,,238,2,5568
8696,,163,2,5079
8697,,103,2,4980
8698,,1,2,4978
8699,,91,2,4542
8700,,58,2,4285
8701,,134,2,4181
8702,,99,2,3698
8703,,26,2,2985
8704,,127,2,2973
8705,,105,2,2923
8706,,420,2,2871
8707,,13,2,2829
8708,,80,2,2805
8709,,121,2,2617
8710,,57,2,2498
8711,,38,2,2368
8712,,517,2,2240
8713,,15,2,2209
8714,,145,2,2196
8715,,30,2,2192
8716,,10,2,2129
8717,,412,2,1978
8718,,54,2,1883
8719,,27,2,1833
8720,,32,2,1815
8721,,18,1,1769
8722,,79,1,1562
8723,,555,1,1540
8724,,45,1,1528
8725,,711,1,1490
8726,,222,1,1449
8727,,81,1,1433
8728,,74,1,1412
8729,,82,1,1399
8730,,22,1,1381
8731,,42,1,1338
8732,,90,1,1312
8733,,268,1,1302
8734,,523,1,1294
8735,,115,1,1289
8736,,498,1,1221
8737,,126,1,1199
8738,,245,1,1191
8739,,110,1,1181
8740,,104,1,1174
8741,,117,1,1042
8742,,4,1,953
8743,,246,1,937
8744,,201,1,920
8745,,55,1,895
8746,,84,1,887
8747,,101,1,860
8748,,267,1,852
8749,,56,1,842
8750,,85,1,833
8751,,23,1,831
8752,,106,1,803
8753,,120,1,802
8754,,24,1,787
8755,,31,1,776
8756,,164,1,764
8757,,897,1,758
8758,,16,1,746
8759,,236,1,744
8760,,63,1,734
8761,,133,1,730
8762,,21,1,718
8763,,350,1,707
8764,,143,1,693
8765,,111,1,692
8766,,895,1,667
8767,,62,1,665
8768,,43,1,643
8769,,60,1,635
8770,,266,1,632
8771,,96,1,573
8772,,75,1,557
8773,,25,1,457
8774,,161,1,379
8775,,53,1,285
8776,,5,1,242
8777,,89,1,238
8778,,234,1,192
8779,,50,1,153
8780,,12,1,128
8781,,427,1,125
8782,,114,1,124
8783,,3,1,123
8784,,8,1,115
8785,,113,1,109
8786,,33,1,109
8787,,223,1,104
8788,,240,1,103
8789,,157,1,101
8790,,37,1,97
8791,,142,1,88
8792,,19,1,86
8793,,141,1,77
8794,,136,7,270361
8795,,134,7,174603
8796,,84,5,24274
8797,,142,5,24102
8798,,777,5,22003
8799,,32,4,19331
8800,,517,4,16257
8801,,711,3,12201
8802,,112,3,11845
8803,,53,3,10931
8804,,516,3,9012
8805,,127,3,7728
8806,,238,2,5531
8807,,3,2,4704
8808,,897,2,3841
8809,,11,2,3491
8810,,266,2,3460
8811,,7,2,3454
8812,,122,2,2925
8813,,163,2,2729
8814,,82,2,2480
8815,,55,2,2373
8816,,103,2,2280
8817,,111,2,2216
8818,,69,2,2114
8819,,113,2,1993
8820,,81,2,1950
8821,,110,2,1918
8822,,8,2,1911
8823,,29,2,1859
8824,,58,2,1816
8825,,20,1,1721
8826,,523,1,1486
8827,,13,1,1438
8828,,18,1,1369
8829,,245,1,1346
8830,,164,1,1241
8831,,105,1,1202
8832,,202,1,1125
8833,,64,1,1046
8834,,61,1,1046
8835,,119,1,801
8836,,115,1,796
8837,,161,1,767
8838,,10,1,727
8839,,145,1,698
8840,,1,1,665
8841,,236,1,658
8842,,30,1,642
8843,,104,1,624
8844,,91,1,597
8845,,45,1,577
8846,,350,1,378
8847,,22,1,331
8848,,92,1,263
8849,,114,1,243
8850,,16,1,243
8851,,63,1,205
8852,,4,1,169
8853,,143,1,142
8854,,222,1,140
8855,,76,1,135
8856,,43,1,127
8857,,79,1,126
8858,,15,1,126
8859,,268,1,121
8860,,555,1,117
8861,,254,1,113
8862,,24,1,96
8863,,51,1,93
8864,,38,1,91
8865,,23,1,91
8866,,80,1,86
8867,,35,5,605299
8868,,78,5,33590
8869,,33,5,24789
8870,,141,5,22422
8871,,14,3,11816
8872,,9,3,11586
8873,,245,3,7086
8874,,27,2,5643
8875,,60,2,5207
8876,,5,2,3806
8877,,154,2,3020
8878,,421,2,2938
8879,,80,2,2772
8880,,83,2,2004
8881,,77,2,1925
8882,,59,1,1680
8883,,57,1,1529
8884,,2,1,999
8885,,20,1,971
8886,,203,1,945
8887,,79,1,650
8888,,163,1,365
8889,,234,1,305
8890,,43,1,192
8891,,53,1,155
8892,,777,1,151
8893,,11,1,137
8894,,117,1,123
8895,,101,7,1771832
8896,,7,7,496516
8897,,711,7,280781
8898,,134,7,264021
8899,,38,7,251547
8900,,4,7,226419
8901,,55,7,142771
8902,,112,7,131090
8903,,127,7,128353
8904,,39,7,121429
8905,,777,7,112754
8906,,103,7,99809
8907,,115,7,99700
8908,,517,7,96270
8909,,42,6,90620
8910,,238,6,84268
8911,,54,7,78436
8912,,81,7,74389
8913,,84,7,68306
8914,,30,7,64771
8915,,126,6,51875
8916,,16,6,47305
8917,,105,6,43393
8918,,29,6,42565
8919,,236,6,38840
8920,,79,7,37479
8921,,61,7,33698
8922,,96,6,30957
8923,,1,6,30731
8924,,142,6,29478
8925,,2,6,29099
8926,,18,5,28277
8927,,157,6,25936
8928,,24,5,22792
8929,,10,5,22756
8930,,67,5,21853
8931,,58,4,19908
8932,,53,4,19231
8933,,11,4,18345
8934,,15,4,16252
8935,,25,4,16097
8936,,13,4,16027
8937,,8,4,15755
8938,,92,4,15173
8939,,202,4,14163
8940,,80,4,13611
8941,,86,3,11404
8942,,145,3,10168
8943,,69,3,10037
8944,,43,3,9521
8945,,90,3,9283
8946,,122,3,9170
8947,,117,3,8872
8948,,91,3,8855
8949,,245,3,8147
8950,,268,3,7179
8951,,266,3,6680
8952,,57,3,6607
8953,,31,2,5817
8954,,875,2,5672
8955,,75,2,5656
8956,,63,2,5258
8957,,110,2,5024
8958,,498,2,5011
8959,,22,2,4876
8960,,164,2,4037
8961,,34,2,3804
8962,,59,2,3771
8963,,99,2,3749
8964,,21,2,3669
8965,,60,2,3610
8966,,56,2,3577
8967,,163,2,3568
8968,,20,2,3400
8969,,64,2,3349
8970,,32,2,3349
8971,,76,2,3162
8972,,62,2,2923
8973,,12,2,2724
8974,,120,2,2714
8975,,518,2,2620
8976,,166,2,2605
8977,,161,2,2524
8978,,74,2,2281
8979,,51,2,2185
8980,,350,2,2161
8981,,98,2,2158
8982,,5,2,2127
8983,,114,2,2123
8984,,246,2,2101
8985,,555,1,1736
8986,,254,1,1689
8987,,14,1,1648
8988,,89,1,1554
8989,,9,1,1479
8990,,26,1,1437
8991,,40,1,1397
8992,,45,1,1387
8993,,41,1,1354
8994,,17,1,1306
8995,,102,1,1238
8996,,897,1,1161
8997,,432,1,1121
8998,,44,1,1106
8999,,111,1,1102
9000,,104,1,1079
9001,,3,1,1064
9002,,27,1,1051
9003,,23,1,1043
9004,,876,1,1037
9005,,85,1,1002
9006,,234,1,938
9007,,902,1,890
9008,,133,1,816
9009,,78,1,803
9010,,6,1,716
9011,,68,1,713
9012,,147,1,677
9013,,119,1,649
9014,,429,1,588
9015,,121,1,567
9016,,240,1,562
9017,,222,1,555
9018,,36,1,435
9019,,28,1,360
9020,,131,1,313
9021,,201,1,263
9022,,82,1,231
9023,,235,1,185
9024,,33,1,166
9025,,113,1,161
9026,,150,1,147
9027,,154,1,144
9028,,420,1,138
9029,,223,1,136
9030,,136,1,134
9031,,106,1,134
9032,,267,1,132
9033,,523,1,126
9034,,497,1,109
9035,,64,5,527273
9036,,79,5,225143
9037,,104,5,189343
9038,,76,5,149546
9039,,517,5,93116
9040,,876,5,63495
9041,,141,5,62740
9042,,30,5,31354
9043,,80,5,30680
9044,,62,5,24940
9045,,59,5,23499
9046,,60,4,18474
9047,,53,3,11845
9048,,234,3,10117
9049,,421,3,7315
9050,,39,3,7071
9051,,245,2,5249
9052,,5,2,4868
9053,,236,2,4835
9054,,131,2,4259
9055,,163,2,4255
9056,,81,2,3115
9057,,238,2,2960
9058,,48,2,2213
9059,,58,2,2049
9060,,25,2,1918
9061,,43,2,1902
9062,,92,1,1479
9063,,27,1,1423
9064,,24,1,1373
9065,,13,1,1194
9066,,28,1,1138
9067,,68,1,912
9068,,31,1,907
9069,,429,1,886
9070,,203,1,860
9071,,4,1,859
9072,,202,1,828
9073,,32,1,697
9074,,23,1,576
9075,,360,1,561
9076,,12,1,559
9077,,105,1,544
9078,,154,1,157
9079,,15,1,145
9080,,84,1,133
9081,,164,1,120
9082,,86,1,117
9083,,875,1,103
9084,,79,5,120191
9085,,897,5,60513
9086,,24,5,58431
9087,,68,5,50213
9088,,126,5,44117
9089,,41,5,38036
9090,,14,5,36371
9091,,85,5,35955
9092,,887,5,30915
9093,,516,5,30559
9094,,58,5,27955
9095,,150,5,23468
9096,,114,4,17337
9097,,23,3,12461
9098,,111,3,11885
9099,,84,3,11186
9100,,266,3,10427
9101,,164,3,10353
9102,,103,3,9296
9103,,777,3,7367
9104,,115,3,6813
9105,,1,3,6605
9106,,78,2,5593
9107,,54,2,5365
9108,,2,2,4786
9109,,10,2,3746
9110,,99,2,3643
9111,,18,2,3271
9112,,497,2,2992
9113,,86,2,2661
