,puuid,championId,championLevel,championPoints
11326,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,9,1,718
11327,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,134,1,684
11328,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,517,1,660
11329,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,92,1,652
11330,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,4,1,642
11331,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,38,1,618
11332,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,102,1,607
11333,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,16,1,577
11334,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,876,1,481
11335,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,44,1,477
11336,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,112,1,427
11337,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,99,1,411
11338,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,34,1,298
11339,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,266,1,277
11340,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,39,1,202
11341,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,31,1,163
11342,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,107,1,161
11343,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,57,1,143
11344,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,36,1,142
11345,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,28,1,141
11346,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,200,1,129
11347,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,421,1,120
11348,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,24,1,110
11349,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,254,1,104
11350,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,3,1,104
11351,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,223,1,103
11352,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,35,1,86
11353,58Z11kDO66aajty0BXzF3jRzvhf6egrrc78HxQvSEVP4bOW2-2nPzxGk79xGqYFLSVmNE68pCIooGQ,105,1,80
11354,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,111,7,2305287
11355,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,12,7,516673
11356,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,222,7,404427
11357,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,145,7,232558
11358,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,412,7,228889
11359,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,81,7,219419
11360,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,236,7,150498
11361,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,21,6,145345
11362,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,22,6,101360
11363,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,202,6,94037
11364,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,268,7,77581
11365,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,64,7,68496
11366,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,110,6,68226
11367,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,498,6,66133
11368,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,51,7,57784
11369,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,67,6,54837
11370,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,18,6,51003
11371,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,32,7,47421
11372,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,157,5,46487
11373,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,120,7,46123
11374,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,58,6,40760
11375,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,15,6,36559
11376,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,360,5,34970
11377,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,53,5,34879
11378,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,89,5,33771
11379,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,267,5,33133
11380,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,266,5,32107
11381,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,117,5,30430
11382,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,429,5,29605
11383,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,517,5,29076
11384,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,4,5,26894
11385,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,122,5,25762
11386,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,61,5,25454
11387,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,62,5,25249
11388,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,76,5,25017
11389,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,126,5,23951
11390,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,91,5,23525
11391,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,80,4,21314
11392,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,112,4,20800
11393,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,136,4,20531
11394,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,8,4,20417
11395,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,38,4,19297
11396,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,3,4,18933
11397,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,24,4,18008
11398,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,55,4,17035
11399,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,59,4,16492
11400,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,234,4,14067
11401,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,235,4,13591
11402,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,26,4,13316
11403,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,20,4,13292
11404,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,777,3,12533
11405,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,104,3,11891
11406,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,555,3,11335
11407,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,201,3,11265
11408,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,40,3,11233
11409,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,25,3,10973
11410,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,68,3,10517
11411,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,131,3,10101
11412,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,86,3,9885
11413,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,103,3,9368
11414,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,245,3,9214
11415,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,43,3,8286
11416,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,101,3,7928
11417,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,34,3,7574
11418,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,30,3,6996
11419,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,96,3,6916
11420,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,875,3,6810
11421,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,523,3,6168
11422,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,56,3,6101
11423,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,163,2,5976
11424,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,99,2,5875
11425,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,350,2,5853
11426,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,11,2,5818
11427,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,887,2,5645
11428,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,92,2,5278
11429,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,98,2,4731
11430,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,36,2,4490
11431,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,121,2,4365
11432,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,147,2,4244
11433,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,54,2,3796
11434,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,497,2,3674
11435,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,29,2,3645
11436,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,221,2,3599
11437,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,6,2,3453
11438,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,75,2,3383
11439,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,69,2,3262
11440,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,161,2,3157
11441,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,10,2,3124
11442,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,42,2,3078
11443,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,876,2,2764
11444,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,166,2,2656
11445,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,526,2,2617
11446,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,133,2,2344
11447,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,7,2,2295
11448,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,115,2,2217
11449,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,57,2,2208
11450,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,240,2,1909
11451,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,432,2,1851
11452,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,27,1,1786
11453,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,79,1,1719
11454,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,37,1,1556
11455,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,48,1,1406
11456,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,13,1,1329
11457,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,60,1,1322
11458,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,134,1,979
11459,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,50,1,920
11460,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,1,1,899
11461,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,102,1,886
11462,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,39,1,839
11463,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,150,1,836
11464,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,2,1,808
11465,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,63,1,767
11466,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,200,1,738
11467,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,74,1,709
11468,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,254,1,669
11469,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,897,1,654
11470,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,106,1,621
11471,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,238,1,569
11472,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,84,1,566
11473,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,114,1,469
11474,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,711,1,424
11475,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,420,1,413
11476,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,44,1,290
11477,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,203,1,281
11478,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,223,1,263
11479,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,19,1,172
11480,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,142,1,169
11481,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,85,1,153
11482,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,31,1,131
11483,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,127,1,126
11484,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,107,1,123
11485,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,421,1,106
11486,NJvovBB6krJ5UObQISjLXkPW_QUHJu0hSVzf7JpD7sum2531SYMoVx6w6ko3K7869W-wjJU-woMtSA,14,1,85
11487,JUC_PACgS47WjGpYCm-rB77Of3wRoXm1l9UGJNb3hhEQ5CKKqVzwCw_ZEPon3nKRvphl1L9zKu3Lsg,43,7,1162296
11488,JUC_PACgS47WjGpYCm-rB77Of3wRoXm1l9UGJNb3hhEQ5CKKqVzwCw_ZEPon3nKRvphl1L9zKu3Lsg,526,7,894825
11489,JUC_PACgS47WjGpYCm-rB77Of3wRoXm1l9UGJNb3hhEQ5CKKqVzwCw_ZEPon3nKRvphl1L9zKu3Lsg,12,7,218046
11490,JUC_PACgS47WjGpYCm-rB77Of3wRoXm1l9UGJNb3hhEQ5CKKqVzwCw_ZEPon3nKRvphl1L9zKu3Lsg,412,7,213121
11491,JUC_PACgS47WjGpYCm-rB77Of3wRoXm1l9UGJNb3hhEQ5CKKqVzwCw_ZEPon3nKRvphl1L9zKu3Lsg,223,5,129331
11492,JUC_PACgS47WjGpYCm-rB77Of3wRoXm1l9UGJNb3hhEQ5CKKqVzwCw_ZEPon3nKRvphl1L9zKu3Lsg,111,5,124115
11493,JUC_PACgS47WjGpYCm-rB77Of3wRoXm1l9UGJNb3hhEQ5CKKqVzwCw_ZEPon3nKRvphl1L9zKu3Lsg,3,5,99171
11494,JUC_PACgS47WjGpYCm-rB77Of3wRoXm1l9UGJNb3hhEQ5CKKqVzwCw_ZEPon3nKRvphl1L9zKu3Lsg,875,5,95379
11495,JUC_PACgS47WjGpYCm-rB77Of3wRoXm1l9UGJNb3hhEQ5CKKqVzwCw_ZEPon3nKRvphl1L9zKu3Lsg,53,5,81855
11496,JUC_PACgS47WjGpYCm-rB77Of3wRoXm1l9UGJNb3hhEQ5CKKqVzwCw_ZEPon3nKRvphl1L9zKu3Lsg,516,6,74348
11497,JUC_PACgS47WjGpYCm-rB77Of3wRoXm1l9UGJNb3hhEQ5CKKqVzwCw_ZEPon3nKRvphl1L9zKu3Lsg,117,6,63695
11498,JUC_PACgS47WjGpYCm-rB77Of3wRoXm1l9UGJNb3hhEQ5CKKqVzwCw_ZEPon3nKRvphl1L9zKu3Lsg,79,5,62300
